Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1PIT6,K1PIT6_CRAGI,unreviewed,Ribokinase (RK) (EC 2.7.1.15),CGI_10003841,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),315,cytoplasm [GO:0005737]; nucleus [GO:0005634]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; ribokinase activity [GO:0004747]; D-ribose catabolic process [GO:0019303],EKC21488
K1Q965,K1Q965_CRAGI,unreviewed,Protein NEF1,CGI_10022668,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),79,integral component of membrane [GO:0016021]; oligosaccharyltransferase I complex [GO:0034998]; protein N-linked glycosylation [GO:0006487],EKC27884
K1Q1U1,K1Q1U1_CRAGI,unreviewed,Phthiotriol/phenolphthiotriol dimycocerosates methyltransferase 1,CGI_10022672,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),358,methyltransferase activity [GO:0008168],EKC27888
K1PM19,K1PM19_CRAGI,unreviewed,Uncharacterized protein,CGI_10018252,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),203,,EKC25027
K1QTZ6,K1QTZ6_CRAGI,unreviewed,Uncharacterized protein,CGI_10008975,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),454,,EKC25021
K1PM08,K1PM08_CRAGI,unreviewed,Heat shock 70 kDa protein 12B,CGI_10018247,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),763,,EKC25022
K1QKY2,K1QKY2_CRAGI,unreviewed,Complement C1q tumor necrosis factor-related protein 3,CGI_10002389,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),271,,EKC22371
K1RWD4,K1RWD4_CRAGI,unreviewed,"Actin, cytoplasmic",CGI_10024579,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),376,ATP binding [GO:0005524],EKC39176
K1QQE2,K1QQE2_CRAGI,unreviewed,Tctex1 domain-containing protein 2,CGI_10024575,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),215,,EKC39172
K1QZS9,K1QZS9_CRAGI,unreviewed,Tctex1 domain-containing protein 1,CGI_10024576,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),214,,EKC39173
K1RWD1,K1RWD1_CRAGI,unreviewed,Krueppel-like factor 1,CGI_10024574,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),416,nucleic acid binding [GO:0003676],EKC39171
K1R545,K1R545_CRAGI,unreviewed,Pre-mRNA-processing-splicing factor 8 (Fragment),CGI_10020890,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1541,"spliceosomal complex [GO:0005681]; U5 snRNA binding [GO:0030623]; U6 snRNA binding [GO:0017070]; mRNA splicing, via spliceosome [GO:0000398]",EKC38629
K1QP19,K1QP19_CRAGI,unreviewed,Receptor-type tyrosine-protein phosphatase mu,CGI_10020888,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),477,protein tyrosine phosphatase activity [GO:0004725],EKC38627
K1PIC0,K1PIC0_CRAGI,unreviewed,Putative E3 ubiquitin-protein ligase HERC2,CGI_10021893,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),743,ligase activity [GO:0016874]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842],EKC23737
K1PQ25,K1PQ25_CRAGI,unreviewed,Putative GTP-binding protein Parf,CGI_10021889,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),921,intracellular [GO:0005622]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; small GTPase mediated signal transduction [GO:0007264],EKC23733
K1PIB2,K1PIB2_CRAGI,unreviewed,Uncharacterized protein,CGI_10021888,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),547,,EKC23732
K1QQF7,K1QQF7_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10021887,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),736,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC23731
K1Q4E8,K1Q4E8_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10021886,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),574,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC23730
K1QU44,K1QU44_CRAGI,unreviewed,Uncharacterized protein,CGI_10016743,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),199,sodium:potassium-exchanging ATPase complex [GO:0005890]; potassium ion transport [GO:0006813]; sodium ion transport [GO:0006814],EKC32470
K1QN42,K1QN42_CRAGI,unreviewed,Uncharacterized protein,CGI_10010286,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),739,,EKC32474
K1PDL5,K1PDL5_CRAGI,unreviewed,Nuclear factor erythroid 2-related factor 2,CGI_10008158,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1066,"nucleus [GO:0005634]; DNA binding [GO:0003677]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; cellular response to oxidative stress [GO:0034599]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]",EKC19603
K1PT78,K1PT78_CRAGI,unreviewed,Protein argonaute-2,CGI_10008155,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1002,integral component of membrane [GO:0016021]; nucleic acid binding [GO:0003676]; gene silencing by RNA [GO:0031047],EKC19600
K1PLF8,K1PLF8_CRAGI,unreviewed,Diacylglycerol kinase (DAG kinase) (EC 2.7.1.107),CGI_10008117,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1313,intracellular [GO:0005622]; ATP binding [GO:0005524]; diacylglycerol kinase activity [GO:0004143]; NAD+ kinase activity [GO:0003951]; intracellular signal transduction [GO:0035556]; protein kinase C-activating G-protein coupled receptor signaling pathway [GO:0007205],EKC19609
K1RJF0,K1RJF0_CRAGI,unreviewed,Uncharacterized protein,CGI_10028499,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),408,,EKC41750
K1R7J1,K1R7J1_CRAGI,unreviewed,Uncharacterized protein,CGI_10028502,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),354,ATP binding [GO:0005524]; protein kinase activity [GO:0004672],EKC41753
K1QXV0,K1QXV0_CRAGI,unreviewed,Diacylglycerol kinase delta,CGI_10028506,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),508,intracellular [GO:0005622]; NAD+ kinase activity [GO:0003951]; intracellular signal transduction [GO:0035556],EKC41757
K1R7J6,K1R7J6_CRAGI,unreviewed,Putative sodium/potassium-transporting ATPase subunit beta-2,CGI_10028508,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),313,sodium:potassium-exchanging ATPase complex [GO:0005890]; potassium ion transport [GO:0006813]; sodium ion transport [GO:0006814],EKC41758
K1R8V9,K1R8V9_CRAGI,unreviewed,Arylsulfatase I,CGI_10028027,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),545,sulfuric ester hydrolase activity [GO:0008484]; metabolic process [GO:0008152],EKC42228
K1QMK4,K1QMK4_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10020512,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),560,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC35068
K1R0A4,K1R0A4_CRAGI,unreviewed,Uncharacterized protein,CGI_10027081,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),108,,EKC36889
K1QT95,K1QT95_CRAGI,unreviewed,Uncharacterized protein,CGI_10027080,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),215,,EKC36888
K1R6N7,K1R6N7_CRAGI,unreviewed,Mitochondrial tRNA-specific 2-thiouridylase 1,CGI_10027077,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),392,sulfurtransferase activity [GO:0016783]; tRNA processing [GO:0008033],EKC36885
K1RR33,K1RR33_CRAGI,unreviewed,Uncharacterized protein,CGI_10027072,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),228,,EKC36881
K1R7S4,K1R7S4_CRAGI,unreviewed,Uncharacterized protein,CGI_10003476,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),573,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC30016
K1QB54,K1QB54_CRAGI,unreviewed,Tissue alpha-L-fucosidase,CGI_10023341,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),116,alpha-L-fucosidase activity [GO:0004560]; carbohydrate metabolic process [GO:0005975],EKC26040
K1QWY9,K1QWY9_CRAGI,unreviewed,Plasma alpha-L-fucosidase,CGI_10023342,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),457,alpha-L-fucosidase activity [GO:0004560]; fucose metabolic process [GO:0006004],EKC26041
K1QUQ2,K1QUQ2_CRAGI,unreviewed,Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8),CGI_10023850,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),144,peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457],EKC37378
K1QKT4,K1QKT4_CRAGI,unreviewed,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical],CGI_10023849,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),144,bis(5'-nucleosyl)-tetraphosphatase activity [GO:0008796],EKC37377
K1PEW5,K1PEW5_CRAGI,unreviewed,"Myosin heavy chain, non-muscle",CGI_10006875,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),122,myosin complex [GO:0016459]; ATP binding [GO:0005524]; motor activity [GO:0003774],EKC20078
K1P8R0,K1P8R0_CRAGI,unreviewed,Pregnancy zone protein,CGI_10006874,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),921,extracellular space [GO:0005615]; endopeptidase inhibitor activity [GO:0004866],EKC20077
K1PUZ6,K1PUZ6_CRAGI,unreviewed,Lysocardiolipin acyltransferase 1,CGI_10006944,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),322,"integral component of membrane [GO:0016021]; transferase activity, transferring acyl groups [GO:0016746]; metabolic process [GO:0008152]",EKC20070
K1PEW1,K1PEW1_CRAGI,unreviewed,Sorting nexin,CGI_10006896,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),407,phosphatidylinositol binding [GO:0035091]; protein transport [GO:0015031],EKC20073
K1PXZ2,K1PXZ2_CRAGI,unreviewed,Tetraspanin,CGI_10004003,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),315,integral component of membrane [GO:0016021],EKC21380
K1Q8T3,K1Q8T3_CRAGI,unreviewed,Importin subunit alpha,CGI_10005457,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),515,cytoplasm [GO:0005737]; nucleus [GO:0005634]; protein transporter activity [GO:0008565]; protein import into nucleus [GO:0006606],EKC27764
K1QG15,K1QG15_CRAGI,unreviewed,Interleukin-1 receptor-associated kinase 4,CGI_10000165,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),198,ATP binding [GO:0005524]; protein kinase activity [GO:0004672],EKC27765
K1R1Y8,K1R1Y8_CRAGI,unreviewed,Interleukin-1 receptor-associated kinase 4,CGI_10000166,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),335,ATP binding [GO:0005524]; protein kinase activity [GO:0004672],EKC27766
K1PTZ9,K1PTZ9_CRAGI,unreviewed,Uncharacterized protein,CGI_10002715,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),246,integral component of membrane [GO:0016021],EKC27767
K1QG11,K1QG11_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10015675,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),577,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC27760
K1PVQ8,K1PVQ8_CRAGI,unreviewed,Eukaryotic translation initiation factor 3 subunit K (eIF3k) (eIF-3 p25),CGI_10006122,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),216,eukaryotic 43S preinitiation complex [GO:0016282]; eukaryotic 48S preinitiation complex [GO:0033290]; eukaryotic translation initiation factor 3 complex [GO:0005852]; ribosome binding [GO:0043022]; translation initiation factor activity [GO:0003743]; formation of translation preinitiation complex [GO:0001731]; regulation of translational initiation [GO:0006446],EKC20375
K1QRP7,K1QRP7_CRAGI,unreviewed,5-hydroxytryptamine receptor 2A,CGI_10012065,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),875,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC24231
K1Q5M7,K1Q5M7_CRAGI,unreviewed,D(2) dopamine receptor,CGI_10012064,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),542,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC24230
K1Q5N1,K1Q5N1_CRAGI,unreviewed,Sperm-associated antigen 8,CGI_10011284,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),204,microtubule binding [GO:0008017],EKC24235
K1PYR9,K1PYR9_CRAGI,unreviewed,TFIIH basal transcription factor complex helicase subunit,CGI_10011282,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1184,nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP-dependent DNA helicase activity [GO:0004003]; DNA binding [GO:0003677]; methyltransferase activity [GO:0008168]; zinc ion binding [GO:0008270]; nucleotide-excision repair [GO:0006289],EKC24234
K1PYS4,K1PYS4_CRAGI,unreviewed,"Elongation factor Tu, mitochondrial",CGI_10011289,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),392,GTP binding [GO:0005525]; GTPase activity [GO:0003924]; translation elongation factor activity [GO:0003746],EKC24239
K1RXI2,K1RXI2_CRAGI,unreviewed,Embryonic polarity protein dorsal,CGI_10021567,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),615,"cytoplasm [GO:0005737]; nucleus [GO:0005634]; DNA binding [GO:0003677]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; regulation of transcription from RNA polymerase II promoter [GO:0006357]",EKC39691
K1PIU5,K1PIU5_CRAGI,unreviewed,Uncharacterized protein,CGI_10010859,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),166,integral component of membrane [GO:0016021],EKC18829
K1PBH3,K1PBH3_CRAGI,unreviewed,"Dynein heavy chain 3, axonemal",CGI_10010858,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),4195,dynein complex [GO:0030286]; microtubule motor activity [GO:0003777]; microtubule-based movement [GO:0007018],EKC18828
K1PBH0,K1PBH0_CRAGI,unreviewed,Uncharacterized protein,CGI_10010852,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),755,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC18823
K1RW24,K1RW24_CRAGI,unreviewed,THO complex subunit 3,CGI_10010333,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),540,integral component of membrane [GO:0016021]; nucleic acid binding [GO:0003676],EKC39031
K1RCQ7,K1RCQ7_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10010332,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),532,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC39030
K1R6A7,K1R6A7_CRAGI,unreviewed,ADP-ribosylation factor GTPase-activating protein 2,CGI_10010343,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),537,GTPase activator activity [GO:0005096]; metal ion binding [GO:0046872],EKC39039
K1QZG8,K1QZG8_CRAGI,unreviewed,Uncharacterized protein,CGI_10010341,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),525,,EKC39038
K1PJ96,K1PJ96_CRAGI,unreviewed,Uncharacterized protein,CGI_10003467,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1812,ATP binding [GO:0005524],EKC21693
K1QN72,K1QN72_CRAGI,unreviewed,DNA-directed RNA polymerase II subunit RPB4,CGI_10024549,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),145,"DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; nucleotide binding [GO:0000166]; transcription, DNA-templated [GO:0006351]",EKC30315
K1QGQ4,K1QGQ4_CRAGI,unreviewed,Uridine 5'-monophosphate synthase,CGI_10024548,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),486,orotate phosphoribosyltransferase activity [GO:0004588]; orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205],EKC30314
K1QFW4,K1QFW4_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10013173,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),393,,EKC32783
K1QNW6,K1QNW6_CRAGI,unreviewed,Kanadaptin,CGI_10017179,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),748,"endoribonuclease activity, producing 5'-phosphomonoesters [GO:0016891]",EKC32789
K1PXP3,K1PXP3_CRAGI,unreviewed,Ankyrin repeat domain-containing protein 40,CGI_10015010,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),243,,EKC29007
K1R4Z7,K1R4Z7_CRAGI,unreviewed,Histone acetyltransferase (EC 2.3.1.48),CGI_10015009,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),455,"nucleus [GO:0005634]; histone acetyltransferase activity [GO:0004402]; regulation of transcription, DNA-templated [GO:0006355]",EKC29006
K1QJG1,K1QJG1_CRAGI,unreviewed,Serine/threonine/tyrosine-interacting-like protein 1,CGI_10015003,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),284,protein tyrosine/serine/threonine phosphatase activity [GO:0008138],EKC29000
K1QNS3,K1QNS3_CRAGI,unreviewed,Uncharacterized protein,CGI_10005553,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),379,,EKC35543
K1QF90,K1QF90_CRAGI,unreviewed,Uncharacterized protein,CGI_10005167,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),284,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC35542
K1RC11,K1RC11_CRAGI,unreviewed,Uncharacterized protein,CGI_10026579,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),207,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC38780
K1RVH1,K1RVH1_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10026580,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),552,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC38781
K1PCZ2,K1PCZ2_CRAGI,unreviewed,Regulatory-associated protein of mTOR,CGI_10008684,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1284,TORC1 complex [GO:0031931]; TOR signaling [GO:0031929],EKC19393
K1QIR8,K1QIR8_CRAGI,unreviewed,78 kDa glucose-regulated protein,CGI_10015492,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),661,ATP binding [GO:0005524],EKC33663
D5FFW2,D5FFW2_CRAGI,unreviewed,DC2 protein (Fragment),,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),88,integral component of membrane [GO:0016021],EKC33664
K1QR92,K1QR92_CRAGI,unreviewed,Oligosaccharyltransferase complex subunit OSTC,CGI_10015493,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),148,integral component of membrane [GO:0016021]; transferase activity [GO:0016740],EKC33664
K1Q350,K1Q350_CRAGI,unreviewed,Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),CGI_10010974,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),335,glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096],EKC23295
K1QP17,K1QP17_CRAGI,unreviewed,Caprin-1,CGI_10010975,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),614,,EKC23296
K1QMV8,K1QMV8_CRAGI,unreviewed,Uncharacterized protein,CGI_10001251,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),211,,EKC30180
K1Q874,K1Q874_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10000606,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),554,intracellular [GO:0005622]; zinc ion binding [GO:0008270],EKC17541
K1PJ65,K1PJ65_CRAGI,unreviewed,Dual specificity mitogen-activated protein kinase kinase 7,CGI_10003605,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),423,cell [GO:0005623]; ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; cell redox homeostasis [GO:0045454],EKC21638
K1QC96,K1QC96_CRAGI,unreviewed,"Rhodopsin, GQ-coupled",CGI_10009765,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),381,integral component of membrane [GO:0016021]; G-protein coupled receptor activity [GO:0004930],EKC19076
K1PUC6,K1PUC6_CRAGI,unreviewed,Ras-related GTP-binding protein C,CGI_10019685,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),364,GTP binding [GO:0005525],EKC25298
K1Q1Q8,K1Q1Q8_CRAGI,unreviewed,Endothelin-converting enzyme 1,CGI_10019681,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),814,extracellular region [GO:0005576]; calcium ion binding [GO:0005509]; metalloendopeptidase activity [GO:0004222]; cell-matrix adhesion [GO:0007160],EKC25294
