Entry,Entry name,Status,Protein names,Gene names,Organism,Length,Gene ontology (GO),Ensembl_Genome_Transcript
K1P8W4,K1P8W4_CRAGI,unreviewed,Potassium voltage-gated channel subfamily C member 4,CGI_10006679,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),377,voltage-gated potassium channel complex [GO:0008076]; voltage-gated potassium channel activity [GO:0005249],EKC20162
K1QNF1,K1QNF1_CRAGI,unreviewed,Growth hormone-inducible transmembrane protein,CGI_10000710,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),183,integral component of membrane [GO:0016021],EKC23061
K1QLB1,K1QLB1_CRAGI,unreviewed,Glyoxylate reductase/hydroxypyruvate reductase,CGI_10022099,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),323,"NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]",EKC37572
K1QS65,K1QS65_CRAGI,unreviewed,Histone-lysine N-methyltransferase MLL3,CGI_10016397,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),4990,"hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; metal ion binding [GO:0046872]; methyltransferase activity [GO:0008168]; oxidoreductase activity [GO:0016491]; carbohydrate metabolic process [GO:0005975]",EKC24431
K1PRY2,K1PRY2_CRAGI,unreviewed,Nicotinate phosphoribosyltransferase,CGI_10016399,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),551,nicotinate phosphoribosyltransferase activity [GO:0004516]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; NAD biosynthetic process [GO:0009435]; nicotinate nucleotide salvage [GO:0019358],EKC24433
K1QVF9,K1QVF9_CRAGI,unreviewed,Glyoxylate reductase/hydroxypyruvate reductase,CGI_10022100,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),246,"NAD binding [GO:0051287]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]",EKC37573
K1Q6C7,K1Q6C7_CRAGI,unreviewed,Uncharacterized protein,CGI_10016401,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),3581,membrane [GO:0016020]; scavenger receptor activity [GO:0005044]; serine-type endopeptidase activity [GO:0004252],EKC24435
K1PZD0,K1PZD0_CRAGI,unreviewed,Uncharacterized protein,CGI_10016400,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),172,integral component of membrane [GO:0016021],EKC24434
K1PZD5,K1PZD5_CRAGI,unreviewed,Vesicular glutamate transporter 2.1,CGI_10016405,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),618,integral component of membrane [GO:0016021]; transmembrane transport [GO:0055085],EKC24439
K1RVH2,K1RVH2_CRAGI,unreviewed,Uncharacterized protein,CGI_10026585,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),666,,EKC38786
K1PP40,K1PP40_CRAGI,unreviewed,Polycomb complex protein BMI-1,CGI_10006623,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),894,,EKC23428
K1R5G6,K1R5G6_CRAGI,unreviewed,Scavenger receptor class F member 2,CGI_10026583,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),285,,EKC38784
K1RC17,K1RC17_CRAGI,unreviewed,Uncharacterized protein,CGI_10026584,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),347,,EKC38785
K1Q7Z3,K1Q7Z3_CRAGI,unreviewed,Uncharacterized protein,CGI_10000707,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),403,,EKC17491
K1PM13,K1PM13_CRAGI,unreviewed,Uncharacterized protein,CGI_10000699,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),457,,EKC17495
K1PFA1,K1PFA1_CRAGI,unreviewed,E3 ubiquitin-protein ligase MIB2,CGI_10000695,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),404,ligase activity [GO:0016874]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842],EKC17499
K1PUN8,K1PUN8_CRAGI,unreviewed,Tripartite motif-containing protein 2,CGI_10001817,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),380,,EKC22659
K1QC29,K1QC29_CRAGI,unreviewed,Negative elongation factor A,CGI_10025777,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),89,translation elongation factor activity [GO:0003746],EKC34417
K1PVI3,K1PVI3_CRAGI,unreviewed,Haloacid dehalogenase-like hydrolase domain-containing protein 3,CGI_10012377,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),233,hydrolase activity [GO:0016787]; metabolic process [GO:0008152],EKC25748
K1Q0I3,K1Q0I3_CRAGI,unreviewed,Protein FAM91A1,CGI_10025418,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),844,,EKC27428
K1PT39,K1PT39_CRAGI,unreviewed,Neurocalcin-like protein,CGI_10025417,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),185,calcium ion binding [GO:0005509],EKC27427
K1R104,K1R104_CRAGI,unreviewed,Uncharacterized protein,CGI_10025416,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),694,N-acetyltransferase activity [GO:0008080]; NAD+ ADP-ribosyltransferase activity [GO:0003950],EKC27426
K1QEZ8,K1QEZ8_CRAGI,unreviewed,Glycoprotein 3-alpha-L-fucosyltransferase A,CGI_10025415,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),182,Golgi cisterna membrane [GO:0032580]; integral component of membrane [GO:0016021]; fucosyltransferase activity [GO:0008417]; protein glycosylation [GO:0006486],EKC27425
K1Q0H7,K1Q0H7_CRAGI,unreviewed,Ankyrin repeat domain-containing protein 13C-B,CGI_10025413,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),432,,EKC27423
K1PT36,K1PT36_CRAGI,unreviewed,Uncharacterized protein,CGI_10025412,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),298,,EKC27422
K1QEZ3,K1QEZ3_CRAGI,unreviewed,Fascin,CGI_10025410,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),499,"cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; actin filament binding [GO:0051015]; protein binding, bridging [GO:0030674]; actin filament organization [GO:0007015]; cell migration [GO:0016477]",EKC27420
K1PQJ6,K1PQJ6_CRAGI,unreviewed,Rab-like protein 3,CGI_10004534,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),225,GTP binding [GO:0005525]; GTPase activity [GO:0003924],EKC21114
K1PQJ9,K1PQJ9_CRAGI,unreviewed,"ATP synthase subunit delta, mitochondrial",CGI_10004572,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),171,"proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; ATP synthesis coupled proton transport [GO:0015986]",EKC21119
K1PHU1,K1PHU1_CRAGI,unreviewed,Rapamycin-insensitive companion of mTOR,CGI_10004570,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),4443,TORC2 complex [GO:0031932]; TOR signaling [GO:0031929],EKC21118
K1QFQ6,K1QFQ6_CRAGI,unreviewed,Uncharacterized protein,CGI_10005449,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),314,,EKC27675
K1QCF8,K1QCF8_CRAGI,unreviewed,Uncharacterized protein,CGI_10004721,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),394,,EKC26460
K1QCG7,K1QCG7_CRAGI,unreviewed,Uncharacterized protein,CGI_10016321,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),76,,EKC26465
K1PQB1,K1PQB1_CRAGI,unreviewed,Breast carcinoma-amplified sequence 3-like protein,CGI_10016323,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),867,,EKC26467
K1R3T8,K1R3T8_CRAGI,unreviewed,Organic cation transporter protein,CGI_10015872,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),999,"integral component of membrane [GO:0016021]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; transmembrane transporter activity [GO:0022857]",EKC28526
K1Q2A5,K1Q2A5_CRAGI,unreviewed,Complement C1q tumor necrosis factor-related protein 3,CGI_10000983,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),381,,EKC23000
K1P305,K1P305_CRAGI,unreviewed,Uncharacterized protein,CGI_10015028,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),82,,EKC18137
K1RGB4,K1RGB4_CRAGI,unreviewed,Uncharacterized protein,CGI_10008794,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),844,integral component of membrane [GO:0016021],EKC40470
K1QI55,K1QI55_CRAGI,unreviewed,Uncharacterized protein,CGI_10015865,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),127,,EKC28520
K1PMM1,K1PMM1_CRAGI,unreviewed,Laminin subunit alpha-2,CGI_10006897,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),873,,EKC20074
K1RKN1,K1RKN1_CRAGI,unreviewed,von Willebrand factor D and EGF domain-containing protein,CGI_10027579,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),8976,integral component of membrane [GO:0016021],EKC34871
K1QD82,K1QD82_CRAGI,unreviewed,Activating signal cointegrator 1 complex subunit 1,CGI_10027580,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),357,RNA binding [GO:0003723],EKC34872
K1QLV5,K1QLV5_CRAGI,unreviewed,"Inositol 1,4,5-trisphosphate receptor type 2",CGI_10027581,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),2531,"endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity [GO:0005220]",EKC34873
K1R162,K1R162_CRAGI,unreviewed,Uncharacterized protein,CGI_10027584,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),408,integral component of membrane [GO:0016021]; GTP binding [GO:0005525],EKC34875
K1QSV8,K1QSV8_CRAGI,unreviewed,Putative phosphatidate phosphatase (Fragment),CGI_10026939,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),289,integral component of membrane [GO:0016021],EKC39932
K1R2E7,K1R2E7_CRAGI,unreviewed,XK-related protein,CGI_10026940,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),659,integral component of membrane [GO:0016021],EKC39933
K1RF09,K1RF09_CRAGI,unreviewed,Coiled-coil and C2 domain-containing protein 2A,CGI_10026936,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1807,,EKC39930
K1RY35,K1RY35_CRAGI,unreviewed,Bone morphogenetic protein 7,CGI_10026937,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),387,extracellular region [GO:0005576]; growth factor activity [GO:0008083],EKC39931
K1RF15,K1RF15_CRAGI,unreviewed,Nuclear inhibitor of protein phosphatase 1,CGI_10026942,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),305,,EKC39935
K1R2F3,K1R2F3_CRAGI,unreviewed,Uncharacterized protein,CGI_10026945,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),318,,EKC39938
K1R8G8,K1R8G8_CRAGI,unreviewed,Unhealthy ribosome biogenesis protein 2-like protein,CGI_10026946,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1472,,EKC39939
K1PNR7,K1PNR7_CRAGI,unreviewed,N(4)-(Beta-N-acetylglucosaminyl)-L-asparaginase,CGI_10015021,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),342,hydrolase activity [GO:0016787],EKC18130
K1PJ20,K1PJ20_CRAGI,unreviewed,Transcription factor LBX1,CGI_10010398,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),292,"nucleus [GO:0005634]; sequence-specific DNA binding [GO:0043565]; regulation of transcription, DNA-templated [GO:0006355]",EKC18924
K1QBN1,K1QBN1_CRAGI,unreviewed,DnaJ-like protein subfamily A member 2,CGI_10010400,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),90,,EKC18926
K1PR70,K1PR70_CRAGI,unreviewed,WD repeat-containing protein 7,CGI_10010489,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1464,,EKC18920
K1PBQ8,K1PBQ8_CRAGI,unreviewed,Uncharacterized protein,CGI_10010397,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),640,integral component of membrane [GO:0016021],EKC18923
K1PW70,K1PW70_CRAGI,unreviewed,Protein max,CGI_10005851,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),171,protein dimerization activity [GO:0046983],EKC20540
K1QNI4,K1QNI4_CRAGI,unreviewed,Uncharacterized protein,CGI_10022381,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),407,integral component of membrane [GO:0016021],EKC35478
K1QWB2,K1QWB2_CRAGI,unreviewed,Uncharacterized protein,CGI_10022376,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),167,integral component of membrane [GO:0016021],EKC35474
K1QEY4,K1QEY4_CRAGI,unreviewed,Uncharacterized protein,CGI_10014771,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),260,nucleus [GO:0005634]; apoptotic process [GO:0006915],EKC35472
K1Q7U7,K1Q7U7_CRAGI,unreviewed,Basigin,CGI_10013707,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),717,integral component of membrane [GO:0016021],EKC32847
K1RFD4,K1RFD4_CRAGI,unreviewed,4-coumarate--CoA ligase,CGI_10013706,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),574,ligase activity [GO:0016874]; bioluminescence [GO:0008218],EKC32846
K1QHI3,K1QHI3_CRAGI,unreviewed,Beta-hexosaminidase subunit beta,CGI_10017246,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),414,beta-N-acetylhexosaminidase activity [GO:0004563]; carbohydrate metabolic process [GO:0005975],EKC30569
K1R5F0,K1R5F0_CRAGI,unreviewed,Uncharacterized protein,CGI_10024261,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),307,,EKC29141
K1R5F2,K1R5F2_CRAGI,unreviewed,14-3-3 protein epsilon,CGI_10024268,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),256,protein domain specific binding [GO:0019904],EKC29146
K1PY46,K1PY46_CRAGI,unreviewed,TLC domain-containing protein 2,CGI_10024269,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),252,integral component of membrane [GO:0016021],EKC29147
K1QDK7,K1QDK7_CRAGI,unreviewed,Uncharacterized protein,CGI_10024266,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),130,integral component of membrane [GO:0016021],EKC29144
K1QJU6,K1QJU6_CRAGI,unreviewed,Putative RNA-binding protein 19,CGI_10024267,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),878,RNA binding [GO:0003723],EKC29145
K1Q5I2,K1Q5I2_CRAGI,unreviewed,INO80 complex subunit B,CGI_10024270,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),311,"Ino80 complex [GO:0031011]; chromatin remodeling [GO:0006338]; regulation of transcription, DNA-templated [GO:0006355]",EKC29148
K1QDL1,K1QDL1_CRAGI,unreviewed,Krueppel-like factor 13,CGI_10024271,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),251,nucleic acid binding [GO:0003676],EKC29149
K1PQH9,K1PQH9_CRAGI,unreviewed,Uncharacterized protein,CGI_10011588,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),473,microtubule binding [GO:0008017],EKC18665
K1PKJ2,K1PKJ2_CRAGI,unreviewed,Tripartite motif-containing protein 3,CGI_10002694,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),376,,EKC22173
K1QKB6,K1QKB6_CRAGI,unreviewed,Poly [ADP-ribose] polymerase 4,CGI_10002704,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),984,,EKC22171
K1QKB9,K1QKB9_CRAGI,unreviewed,Intermediate filament tail domain-containing protein 1,CGI_10002687,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1071,intermediate filament [GO:0005882]; structural molecule activity [GO:0005198],EKC22176
K1PE66,K1PE66_CRAGI,unreviewed,DNA repair protein complementing XP-C cells-like protein,CGI_10002688,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),703,nucleus [GO:0005634]; damaged DNA binding [GO:0003684]; nucleotide-excision repair [GO:0006289],EKC22177
K1PKJ3,K1PKJ3_CRAGI,unreviewed,Tenascin-R,CGI_10002660,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),119,,EKC22178
K1PTG5,K1PTG5_CRAGI,unreviewed,tRNA (guanine(37)-N1)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase) (tRNA methyltransferase 5 homolog),CGI_10002661,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),677,mitochondrial matrix [GO:0005759]; nucleus [GO:0005634]; tRNA (guanine(37)-N(1))-methyltransferase activity [GO:0052906],EKC22179
K1QJS3,K1QJS3_CRAGI,unreviewed,DIS3-like exonuclease 1,CGI_10014014,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),504,3'-5'-exoribonuclease activity [GO:0000175]; rRNA catabolic process [GO:0016075],EKC31414
K1QLL7,K1QLL7_CRAGI,unreviewed,Microtubule-associated proteins 1A/1B light chain 3C,CGI_10020484,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),127,autophagy [GO:0006914],EKC37727
K1R984,K1R984_CRAGI,unreviewed,Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase),CGI_10020477,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),443,cytoplasm [GO:0005737]; adenylosuccinate synthase activity [GO:0004019]; GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; 'de novo' AMP biosynthetic process [GO:0044208],EKC37720
K1QVR3,K1QVR3_CRAGI,unreviewed,Mitochondrial import inner membrane translocase subunit Tim9,CGI_10020480,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),61,mitochondrion [GO:0005739]; metal ion binding [GO:0046872]; protein transport [GO:0015031],EKC37723
K1PMV7,K1PMV7_CRAGI,unreviewed,Sulfotransferase 1C4,CGI_10006566,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),296,sulfotransferase activity [GO:0008146],EKC20194
K1QPM1,K1QPM1_CRAGI,unreviewed,Usherin,CGI_10014850,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),5843,integral component of membrane [GO:0016021],EKC33039
K1RG36,K1RG36_CRAGI,unreviewed,Phosphoribosylformylglycinamidine synthase (Fragment),CGI_10014846,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),1292,phosphoribosylformylglycinamidine synthase activity [GO:0004642]; 'de novo' IMP biosynthetic process [GO:0006189],EKC33036
K1RG29,K1RG29_CRAGI,unreviewed,Uncharacterized protein,CGI_10014841,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),142,,EKC33031
K1QVR6,K1QVR6_CRAGI,unreviewed,Uncharacterized protein,CGI_10014840,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),213,,EKC33030
K1Q8G4,K1Q8G4_CRAGI,unreviewed,Toll-like receptor 1,CGI_10014842,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),162,signal transduction [GO:0007165],EKC33032
K1Q9N8,K1Q9N8_CRAGI,unreviewed,Guanine nucleotide-binding protein G(S) subunit alpha,CGI_10014970,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),431,G-protein beta/gamma-subunit complex binding [GO:0031683]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal transducer activity [GO:0004871]; G-protein coupled receptor signaling pathway [GO:0007186],EKC18106
K1PNQ0,K1PNQ0_CRAGI,unreviewed,2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase-like protein,CGI_10014968,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),456,cytidylyltransferase activity [GO:0070567],EKC18105
K1P2X2,K1P2X2_CRAGI,unreviewed,Ribosome assembly factor mrt4,CGI_10014965,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),335,cytoplasm [GO:0005737]; nucleolus [GO:0005730]; ribosomal large subunit assembly [GO:0000027],EKC18102
K1S132,K1S132_CRAGI,unreviewed,Sulfhydryl oxidase (EC 1.8.3.2),CGI_10028680,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),165,thiol oxidase activity [GO:0016972],EKC40956
K1QVR1,K1QVR1_CRAGI,unreviewed,Uncharacterized protein,CGI_10028681,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),124,,EKC40957
K1RHG2,K1RHG2_CRAGI,unreviewed,Uncharacterized protein,CGI_10028672,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),488,integral component of membrane [GO:0016021]; neurotransmitter:sodium symporter activity [GO:0005328],EKC40950
K1S124,K1S124_CRAGI,unreviewed,Uncharacterized protein,CGI_10028673,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),62,,EKC40951
K1QVQ4,K1QVQ4_CRAGI,unreviewed,Uncharacterized protein,CGI_10028674,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),132,negative regulation of apoptotic process [GO:0043066],EKC40952
K1R5F1,K1R5F1_CRAGI,unreviewed,WD repeat-containing protein 34,CGI_10028675,Crassostrea gigas (Pacific oyster) (Crassostrea angulata),506,,EKC40953
